timestamp,metric
1768934741.1231594,"{'user': 4.427083333333333, 'system': 17.317708333333332, 'idle': 78.25520833333333, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934742.123626,"{'user': 5.729166666666667, 'system': 16.796875, 'idle': 77.47395833333333, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934743.1246529,"{'user': 3.125, 'system': 13.541666666666666, 'idle': 83.33333333333333, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934744.124815,"{'user': 2.9947916666666665, 'system': 7.8125, 'idle': 89.19270833333333, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934745.1254842,"{'user': 4.774193548387097, 'system': 8.258064516129032, 'idle': 86.96774193548387, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934746.1257799,"{'user': 3.5340314136125652, 'system': 8.900523560209423, 'idle': 87.56544502617801, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934747.1263793,"{'user': 4.2471042471042475, 'system': 7.722007722007722, 'idle': 88.03088803088804, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934748.1275654,"{'user': 9.724047306176084, 'system': 11.169513797634691, 'idle': 79.10643889618922, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934749.1284127,"{'user': 16.170763260025872, 'system': 12.807244501940492, 'idle': 71.02199223803363, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934750.1289594,"{'user': 11.342894393741851, 'system': 12.25554106910039, 'idle': 76.40156453715775, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934751.1296763,"{'user': 8.430609597924773, 'system': 17.509727626459146, 'idle': 74.05966277561609, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934752.1305482,"{'user': 9.7911227154047, 'system': 14.22976501305483, 'idle': 75.97911227154047, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934753.1317003,"{'user': 13.376623376623376, 'system': 11.168831168831169, 'idle': 75.45454545454545, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934754.1324444,"{'user': 7.291666666666667, 'system': 10.9375, 'idle': 81.77083333333333, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934755.1329637,"{'user': 13.541666666666666, 'system': 12.109375, 'idle': 74.34895833333333, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934756.1337972,"{'user': 4.557291666666667, 'system': 11.71875, 'idle': 83.72395833333333, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934757.1344218,"{'user': 3.125, 'system': 8.072916666666666, 'idle': 88.80208333333333, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934758.1348042,"{'user': 4.036458333333333, 'system': 10.15625, 'idle': 85.80729166666667, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934759.1353517,"{'user': 5.078125, 'system': 10.546875, 'idle': 84.375, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934760.1357305,"{'user': 8.333333333333334, 'system': 19.140625, 'idle': 72.52604166666667, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934761.136735,"{'user': 15.104166666666666, 'system': 11.328125, 'idle': 73.56770833333333, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934762.136905,"{'user': 9.505208333333334, 'system': 14.84375, 'idle': 75.65104166666667, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934763.1379771,"{'user': 6.380208333333333, 'system': 9.375, 'idle': 84.24479166666667, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934764.138873,"{'user': 4.166666666666667, 'system': 10.9375, 'idle': 84.89583333333333, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934765.1394916,"{'user': 5.598958333333333, 'system': 9.375, 'idle': 85.02604166666667, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934766.1400428,"{'user': 4.427083333333333, 'system': 11.458333333333334, 'idle': 84.11458333333333, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934767.140245,"{'user': 2.9947916666666665, 'system': 9.635416666666666, 'idle': 87.36979166666667, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934768.1408286,"{'user': 5.56994818674352, 'system': 11.139896369626635, 'idle': 83.29015544362984, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934769.141873,"{'user': 11.72680412371134, 'system': 10.051546391752577, 'idle': 78.22164948453609, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934770.142958,"{'user': 7.470511140235911, 'system': 15.334207077326344, 'idle': 77.19528178243775, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934771.143505,"{'user': 7.392996108949417, 'system': 9.07911802853437, 'idle': 83.52788586251621, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934772.1438217,"{'user': 7.6923076923076925, 'system': 11.734028683181226, 'idle': 80.57366362451108, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934773.144457,"{'user': 11.11111111111111, 'system': 13.071895424836601, 'idle': 75.81699346405229, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934774.14493,"{'user': 5.174644243208279, 'system': 10.090556274256144, 'idle': 84.73479948253558, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934775.146114,"{'user': 4.681404421326398, 'system': 12.093628084551064, 'idle': 83.22496749412254, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934776.146392,"{'user': 3.515625, 'system': 9.635416666666666, 'idle': 86.84895833333333, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934777.1466713,"{'user': 2.8645833333333335, 'system': 9.375, 'idle': 87.76041666666667, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
