timestamp,metric
1769728553.3783972,"{'user': 2.2020725388601035, 'system': 1.2953367875647668, 'idle': 96.50259067357513, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728554.3788772,"{'user': 4.274611398963731, 'system': 2.2020725388601035, 'idle': 93.52331606217616, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728555.37928,"{'user': 2.2280471821756227, 'system': 2.0969855832241153, 'idle': 95.67496723460026, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728556.3802722,"{'user': 3.1047865459249677, 'system': 4.010349288486417, 'idle': 92.88486416558861, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728557.3810544,"{'user': 1.953125, 'system': 1.953125, 'idle': 96.09375, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728558.381654,"{'user': 1.3020833333333333, 'system': 1.4322916666666667, 'idle': 97.265625, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728559.3817632,"{'user': 0.6510416666666666, 'system': 0.5208333333333334, 'idle': 98.828125, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728560.3828168,"{'user': 1.834862385321101, 'system': 0.3931847968545216, 'idle': 97.77195281782437, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728561.3838348,"{'user': 2.975420439844761, 'system': 1.9404915912031049, 'idle': 95.08408796895213, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728562.3839717,"{'user': 8.333333333333334, 'system': 0.9114583333333334, 'idle': 90.75520833333333, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728563.3841105,"{'user': 1.6927083333333333, 'system': 1.0416666666666667, 'idle': 97.265625, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728564.3845475,"{'user': 3.7760416666666665, 'system': 1.4322916666666667, 'idle': 94.79166666666667, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728565.3846524,"{'user': 2.734375, 'system': 1.3020833333333333, 'idle': 95.96354166666667, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728566.3847654,"{'user': 1.5625, 'system': 1.171875, 'idle': 97.265625, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
